rank,title,download
7,1024分辨率《天生杀人狂》BD中英双字无水印,ftp://dygod1:dygod1@d081.dygod.org:2028/天生杀人狂.[中英双字.1024分辨率]/[电影天堂www.dy2018.net]天生杀人狂BD中英双字.rmvb
7,09最新《双重时间》DVD中英双字,ftp://dygod1:dygod1@d052.dygod.org:2055/双重时间DVD中英双字/[电影天堂www.dytt8.net]双重时间DVD中英双字.rmvb
7,1024分辨率《超人与蝙蝠侠：启示录》BD中英双字无水印,ftp://dygod1:dygod1@d389.dygod.org:1033/超人与蝙蝠侠：启示录.[中英双字.1024分辨率]/[电影天堂www.dytt8.net]超人与蝙蝠侠：启示录BD中英双字.rmvb
7,1024分辨率《水中仙/水妖》BD中英双字无水印,ftp://dygod1:dygod1@d007.dygod.org:6029/水中仙.[中英双字.1024分辨率]/[电影天堂www.dy2018.net]水中仙BD中英双字.rmvb
7,1024分辨率《冷冻/冰峰36小时》BD中英双字无水印,ftp://dygod1:dygod1@d058.dygod.org:1014/冷冻.[中英双字.1024分辨率]/[电影天堂www.dytt8.net]冷冻BD中英双字.rmvb
7,2010最新《冷冻/冰峰36小时》DVD中英双字,ftp://dygod1:dygod1@d058.dygod.org:1011/冷冻DVD中英双字/[电影天堂www.dy2018.net]冷冻DVD中英双字.rmvb
7,1024分辨率《罗宾汉/诺丁汉》BD中英双字无水印,ftp://dygod1:dygod1@d035.dygod.org:1154/罗宾汉.[中英双字.1024分辨率]/[电影天堂www.dy2018.net]罗宾汉BD中英双字.rmvb
7,2010最新《罗宾汉/诺丁汉/侠盗?骄雄》DVD中英双字,ftp://dygod1:dygod1@d058.dygod.org:1009/罗宾汉DVD中英双字/[电影天堂www.dy2018.net]罗宾汉DVD中英双字-cd1.rmvb
7,1024分辨率《谍海风云》BD中字无水印,ftp://dygod1:dygod1@d080.dygod.org:1008/谍海风云.[国语中字.1024分辨率]/[电影天堂www.dytt8.net]谍海风云BD国语中字.rmvb
7,2010最新《罗宾汉/诺丁汉/侠盗?骄雄》R5中英双字,ftp://dygod1:dygod1@d606.dygod.org:4013/罗宾汉/[电影天堂www.dy2018.net]罗宾汉DVD中英双字-cd1.rmvb
7,2010最新《死亡黑洞/人质杀手》DVD中英双字,ftp://dygod1:dygod1@d035.dygod.org:3123/死亡黑洞DVD中英双字/[电影天堂www.dy2018.net]死亡黑洞DVD中英双字.rmvb
7,1024分辨率《逃亡乐队/粉红天后》BD中英双字无水印,ftp://dygod1:dygod1@d079.dygod.org:1058/逃亡乐队.[中英双字.1024分辨率]/[电影天堂www.dytt8.net]逃亡乐队BD中英双字.rmvb
7,09最新奇幻《水中仙/水妖》DVD中英双字,ftp://dygod1:dygod1@d606.dygod.org:5013/水中仙DVD中英双字/[电影天堂www.dy2018.net]水中仙DVD中英双字.rmvb
7,1024分辨率《未知死亡》BD中英双字无水印,ftp://dygod1:dygod1@d035.dygod.org:2049/未知死亡.[中英双字.1024分辨率]/[电影天堂www.dy2018.net]未知死亡BD中英双字.rmvb
7,2010最新/巩俐 周润发《谍海风云》DVD中字,ftp://dygod1:dygod1@d079.dygod.org:3018/谍海风云DVD/[电影天堂www.dy2018.net]谍海风云DVD中字.rmvb
7,1024分辨率《无情》BD中英双字无水印,ftp://dygod1:dygod1@d035.dygod.org:2036/无情.[中英双字.1024分辨率]/[电影天堂www.dy2018.net]无情BD中英双字.rmvb
7,1024分辨率《我爱你莫里斯/娘子汉大丈夫》BD中字无水印,ftp://dygod1:dygod1@d057.dygod.org:1043/我爱你莫里斯.[中字.1024分辨率]/[电影天堂www.dy2018.net]我爱你莫里斯BD中字.rmvb
7,09最新恐怖《无情》DVD中英双字,ftp://dygod1:dygod1@d007.dygod.org:3039/无情DVD中英双字/[电影天堂www.dy2018.net]无情DVD中英双字.rmvb
7,09最新科幻《实质/虚空》DVD中英双字,ftp://dygod1:dygod1@d057.dygod.org:1036/实质DVD中英双字/[电影天堂www.dy2018.net]实质DVD中英双字.rmvb
7,1024分辨率《青春大反抗/叛逆青春》BD中英双字无水印,ftp://dygod1:dygod1@d035.dygod.org:1115/青春大反抗.[中英双字.1024分辨率]/[电影天堂www.dy2018.net]青春大反抗BD中英双字.rmvb
7,2010最新动作《终极斗士3：赎罪》DVD中英双字,ftp://dygod1:dygod1@d035.dygod.org:1099/终极斗士3中英双字/[电影天堂www.dy2018.net]终极斗士3中英双字.rmvb
7,09最新喜剧《青春大反抗/叛逆青春》DVD中字,ftp://dygod1:dygod1@d007.dygod.org:3028/青春大反抗DVD中英双字/[电影天堂www.dy2018.net]青春大反抗.rmvb
7,1024分辨率《游戏终点》BD中英双字无水印,ftp://dygod1:dygod1@d079.dygod.org:1019/游戏终点.[中英双字.1024分辨率]/[电影天堂www.dy2018.net]游戏终点BD中英双字.rmvb
7,1024分辨率《走出非洲》BD中英双字无水印,ftp://dygod1:dygod1@d007.dygod.org:5019/走出非洲.[中英双字.1024分辨率]/[电影天堂www.dy2018.net]走出非洲BD中英双字.rmvb
7,1024分辨率《爱很复杂/为爱迷失》BD中英双字无水印,ftp://dygod1:dygod1@d035.dygod.org:2005/爱很复杂.[中英双字.1024分辨率]/[电影天堂www.dy2018.net]爱很复杂BD中英双字.rmvb
7,1024分辨率《杀出个黎明》BD中英双字无水印,ftp://dygod1:dygod1@d005.dygod.org:3015/杀出个黎明.[中英双字.1024分辨率]/[电影天堂www.dy2018.net]杀出个黎明BD中英双字.rmvb
7,1024分辨率《好警察，坏警察/管纱组合》BD中英双字无水印,ftp://dygod1:dygod1@d005.dygod.org:5016/好警察，坏警察.[中英双字.1024分辨率]/[电影天堂www.dy2018.net]好警察，坏警察BD中英双字.rmvb
7,1024分辨率《不要相信她/贼婆百分百》BD中字无水印,ftp://dygod1:dygod1@d005.dygod.org:5001/不要相信她.[中字.1024分辨率]/[电影天堂www.dy2018.net]不要相信她BD中字.rmvb
7,1024分辨率《正义联盟：两个地球的危机》BD中字无水印,ftp://dygod1:dygod1@d072.dygod.org:2230/正义联盟：两面夹击.[中字.1024分辨率]/[电影天堂www.dygod.org]正义联盟：两面夹击BD中字.rmvb
7,1024分辨率《重整旗鼓/反复嚼》BD中英双字无水印,ftp://dygod2:dygod2@d002.dygod.org:5103/反复嚼.[中英双字.1024分辨率]/[电影天堂www.dygod.org]反复嚼BD中英双字.rmvb
7,1024分辨率《成为简?奥斯汀/珍爱》BD中英双字,ftp://dygod1:dygod1@d030.dygod.org:2018/成为简?奥斯汀.[中英双字.1024分辨率]/[电影天堂www.dygod.org]成为简?奥斯汀BD中英双字.rmvb
7,1024分辨率《狼族盟约/阻魔特攻》BD中英双字无水印,ftp://dygod1:dygod1@d050.dygod.org:2386/狼族盟约.[中英双字.1024分辨率]/[电影天堂www.dygod.org]狼族盟约BD中英双字.rmvb
7,2010最新喜剧《爱很复杂/为爱迷失》DVDscr中英双字,ftp://dygod1:dygod1@d007.dygod.com:5078/爱很复杂DVDscr中英双字/[电影天堂www.dygod.com]爱很复杂-cd1.rmvb
7,09最新大片《阿马尔菲：女神的报酬》DVD中字,ftp://dygod1:dygod1@d198.dygod.com:6543/阿马尔菲：女神的报酬DVD/[电影天堂www.dygod.com].阿马尔菲：女神的报酬-cd1.rmvb
7,09最新剧情片《薇罗妮卡决定去死》DVD中英双字,ftp://dygod1:dygod1@d031.dygod.com:2362/薇罗妮卡决定去死DVD中英双字/[电影天堂www.dygod.com].薇罗妮卡决定去死.rmvb
7,无水印1024分辨率《灵动：鬼影实录》BD中英双字,ftp://dygod1:dygod1@d104.dygod.com:1059/灵动：鬼影实录.[中英双字.1024分辨率]/[电影天堂www.dygod.com].灵动：鬼影实录.[中英双字.1024分辨率].rmvb
7,09最新恐怖片《灵动：鬼影实录》DVD中英双字,ftp://dygod1:dygod1@d104.dygod.com:1058/灵动：鬼影实录DVD中英双字/[电影天堂www.dygod.com].灵动：鬼影实录.rmvb
7,1024分辨率《蜜蜂的秘密生活》BD中英双字,ftp://dygod1:dygod1@d062.dygod.cn:2266/蜜蜂的秘密生活.[中英双字.1024分辨率]/[电影天堂www.dygod.com].蜜蜂的秘密生活.[中英双字.1024分辨率].rmvb
7,09剧情新片《禁果》DVD中英双字,ftp://dygod1:dygod1@d122.dygod.cn:1538/禁果DVD中英双字/[电影天堂www.dygod.com]禁果DVD中英双字.rmvb
7,09最新大片《游戏终点/终局》DVD中英双字,ftp://dygod1:dygod1@d122.dygod.cn:3058/游戏终点DVD中英双字/[电影天堂www.dygod.com].游戏终点DVD中英双字.rmvb
7,1024分辨率《拜见岳父大人》HD中英双字,ftp://dygod1:dygod1@d121.dygod.com:1384/拜见岳父大人.[中英双字.1024分辨率]/[电影天堂www.dygod.cn].拜见岳父大人.[中英双字.1024分辨率].rmvb
7,1024分辨率《1408幻影凶间》BD中英双字,ftp://dygod1:dygod1@d120.dygod.cn:2177/1408幻影凶间.[中英双字.1024分辨率]/[电影天堂www.dytt8.net].1408幻影凶间.[中英双字.1024分辨率].rmvb
7,1024分辨率《决胜21点》BD中英双字,ftp://dygod1:dygod1@d120.dygod.cn:1380/决胜21点.[中英双字.1024分辨率]/[电影天堂www.dytt8.net].决胜21点.[中英双字.1024分辨率].rmvb
7,2010最新《公平游戏/叛谍反击》DVD中英双字,ftp://dygod1:dygod1@d215.dygod.org:8001/公平游戏DVD中英双字/[电影天堂www.dy2018.net]公平游戏DVD中英双字.rmvb
6.9,2017年剧情传记《朴烈/逆权车夫》HD韩语中字,ftp://ygdy8:ygdy8@yg72.dydytt.net:8139/阳光电影www.ygdy8.net.朴烈.HD.720p.韩语中字.mkv
6.9,2017年剧情《再审》BD韩语中字,ftp://ygdy8:ygdy8@yg45.dydytt.net:8062/[阳光电影www.ygdy8.com].再审.BD.720p.韩语中字.mkv
6.9,2014年剧情《我的男人》BD中文字幕,ftp://ygdy8:ygdy8@y006.dygod.org:1288/[阳光电影www.ygdy8.com].我的男人.BD.720p.中文字幕.rmvb
6.9,2014年动作《杀王者/逆鳞》BD中文字幕,ftp://ygdy8:ygdy8@y006.dygod.org:1134/[阳光电影www.ygdy8.com].杀王者.BD.720p.中文字幕.rmvb
6.9,2014年惊悚《伟大的咻啦啦砰》BD中文字幕,ftp://ygdy8:ygdy8@y201.dygod.org:8088/[阳光电影www.ygdy8.com].伟大的咻啦啦砰.BD.720p.中文字幕.rmvb
6.9,2011年惊悚《委托人》720p.BD中字,ftp://ygdy8:ygdy8@d006.dygod.org:1186/[阳光电影www.ygdy8.com].委托人.BD.720p.中文字幕.rmvb
6.9,2012年惊悚动作《我是杀人犯》1024x576.BD中字,ftp://dygod1:dygod1@d070.dygod.org:1054/[电影天堂-www.dy2018.net].我是杀人犯.BD.1024x576.中文字幕.rmvb
6.9,1024分辨率《圣斗士星矢剧场版2：神与神的激战》BD国日双语中字,ftp://dygod2:dygod2@d615.dygod.org:3013/[电影天堂-www.dy2018.net]圣斗士星矢剧场版2：神与神的激战.1024x576.国日双语.中文字幕.mkv
6.9,1024分辨率《我的爱在我身边》HD中字,ftp://dygod1:dygod1@d083.dygod.org:2066/我的爱，在我身边.[中字.1024分辨率]/[电影天堂www.dytt8.net]我的爱，在我身边HD中字.rmvb
6.9,2010最新《吻我，杀我/杀了我》DVD中字,ftp://dygod1:dygod1@d057.dygod.org:2031/杀了我DVD/[电影天堂www.dytt8.net]杀了我DVD中字-cd1.rmvb
6.9,09最新悬疑片《白色荣光2/染血将军的凯旋》DVD中字,ftp://dygod1:dygod1@d104.dygod.com:2021/染血将军的凯旋DVD/[电影天堂www.dygod.com].染血将军的凯旋-cd1.rmvb
6.9,1024分辨率《热血高校》BD中字,ftp://dygod2:dygod2@d104.dygod.com:1006/热血高校.[中字.1024分辨率]/[电影天堂www.dytt8.net].热血高校.[中字.1024分辨率].rmvb
6.9,1024分辨率《圣天空战记》BD中字,ftp://dygod1:dygod1@d120.dygod.cn:2199/圣天空战记.[中字.1024分辨率]/[电影天堂www.dygod.com].圣天空战记.[中字.1024分辨率].rmvb
6.9,09中谷美纪新片《幸福的馨香》DVD中字,ftp://dygod1:dygod1@d122.dygod.cn:2101/幸福的馨香DVD/[电影天堂www.dygod.com].幸福的馨香-cd1.rmvb
6.9,2017年刘德华舒淇动作《侠盗联盟》BD国粤双语中字,ftp://ygdy8:ygdy8@yg45.dydytt.net:5009/[阳光电影www.ygdy8.com].侠盗联盟.BD.720p.国粤双语中字.mkv
6.9,2017年刘德华舒淇动作《侠盗联盟》HD国粤双语中字,ftp://ygdy8:ygdy8@yg72.dydytt.net:8071/[阳光电影www.ygdy8.com].侠dao??盟.HD.720p.国粤双语中字.mkv
6.9,2016年动作《寒战2/寒战II》BD国粤双语中字,ftp://ygdy8:ygdy8@y219.dydytt.net:8177/[阳光电影www.ygdy8.com].寒战2.BD.720p.国粤双语中字.mkv
6.9,2015年动作《无处可逃》BD中英双字幕,ftp://ygdy8:ygdy8@y006.dygod.org:2153/[阳光电影www.ygdy8.com].无处可逃.BD.720p.中英双字幕.rmvb
6.9,2015年邓超王珞丹悬疑《烈日灼心》HD国语中字,ftp://ygdy8:ygdy8@y201.dygod.org:1431/[阳光电影www.ygdy8.com].烈日灼心.HD.720p.国语中字.rmvb
6.9,2014年动作《智取威虎山》BD国语中字,ftp://ygdy8:ygdy8@y201.dygod.org:1281/[阳光电影www.ygdy8.com].智取威虎山.BD.720p.国语中字.rmvb
6.9,2015年冒险剧情《狼图腾》HD国语中字,ftp://ygdy8:ygdy8@y201.dygod.org:1226/[阳光电影www.ygdy8.com].狼图腾.HD.576p.国语中字.rmvb
6.9,2014年动作《智取威虎山》HD国语中字,ftp://ygdy8:ygdy8@y201.dygod.org:1281/[阳光电影www.ygdy8.com].智取威虎山.BD.720p.国语中字.rmvb
6.9,2014年悬疑惊悚《催眠大师》BD国语中字,ftp://ygdy8:ygdy8@y006.dygod.org:1241/[阳光电影www.ygdy8.com].催眠大师.BD.720p.国语中字.rmvb
6.9,2011最新《爱封了/我电你》1024x556.HD国语中字,ftp://dygod1:dygod1@d311.dygod.org:2026/[电影天堂www.dy2018.net]爱封了.1024x556.HD国语中字.rmvb
6.9,2012最新舒淇/赵薇/阮经天/赵又廷《爱》720p.BD国语中字,ftp://dygod1:dygod1@d315.dygod.org:9008/[电影天堂www.dy2018.net]爱.720p.BD国语中字.rmvb
6.9,舒淇/赵薇/阮经天/赵又廷《爱LOVE》720p.HD国语中字,ftp://dygod1:dygod1@d303.dygod.org:1028/[电影天堂www.dy2018.net]爱LOVE.720p.HD国语中字.rmvb
6.9,周润发/利智《老虎出更】1024x560 国粤双语中字,ftp://dygod3:dygod3@d505.dygod.org:3012/[电影天堂www.dy2018.net]老虎出更.1024x560.国粤双语.中文字幕.mkv
6.9,梁家辉/吴君如/陈奕迅《江湖告急】1024x576 国粤双语中字,ftp://dygod3:dygod3@d505.dygod.org:4005/[电影天堂www.dy2018.net]江湖告急.1024x576.国粤双语.中文字幕.mkv
6.9,甄子丹《皇家师姐IV直击证人》1024x576 国粤双语中字,ftp://dygod1:dygod1@d065.dygod.org:3009/[电影天堂www.dy2018.net]皇家师姐IV直击证人.1024x576.国粤双语.中文字幕.mkv
6.9,2010最新《茱丽叶/朱丽叶》DVD中字,ftp://dygod1:dygod1@d612.dygod.org:4065/茱丽叶DVD/[电影天堂www.dy2018.net]茱丽叶DVD中字-cd1.rmvb
6.9,2010最新陈奕迅/范晓萱《恋人絮语》DVD中字,ftp://dygod1:dygod1@d041.dygod.org:2278/恋人絮语DVD粤语中字/[电影天堂www.dy2018.net]恋人絮语DVD粤语中字-cd1.rmvb
6.9,任达华/林熙蕾《文雀》1024x576 国粤双语中字,ftp://dygod1:dygod1@d090.dygod.org:3332/[电影天堂www.dy2018.net]文雀.1024x576.国粤双语.中文字幕.mkv
6.9,古天乐/任贤齐《意外/暗杀》1024x576 国粤双语中字,ftp://dygod1:dygod1@d008.dygod.org:6031/[电影天堂www.dy2018.net]意外.1024x576.国粤双语.中文字幕.mkv
6.9,成龙/郑裕玲《飞鹰计划》1024x576 国粤双语中字,ftp://dygod1:dygod1@d035.dygod.org:3133/[电影天堂www.dy2018.net]飞鹰计划.1024x576.国粤双语.中文字幕.mkv
6.9,1024分辨率《火龙对决/火龙》BD国语中字无水印,ftp://dygod1:dygod1@d035.dygod.org:1090/火龙对决.[国语中字.1024分辨率]/[电影天堂www.dytt8.net]火龙对决bd国语中字.rmvb
6.9,1024分辨率《火龙对决/火龙》BD粤语中字无水印,ftp://dygod1:dygod1@d057.dygod.org:1021/火龙对决.[粤语中字.1024分辨率]/[电影天堂www.dy2018.net]火龙对决BD粤语中字.rmvb
6.9,1024分辨率《内衣少女》BD中字无水印,ftp://dygod1:dygod1@d007.dygod.org:3016/内衣少女.[国语中字.1024分辨率]/[电影天堂www.dytt8.net]内衣少女BD国语中字.rmvb
6.9,黎明、任贤齐、王宝强2010最新大片《火龙对决》DVD中字,ftp://dygod1:dygod1@d055.dygod.org:1361/火龙对决DVD/[电影天堂www.dy2018.net]火龙对决.rmvb
6.9,1024分辨率《导火线》BD国语中字无水印,ftp://dygod2:dygod2@d198.dygod.com:3564/导火线.[国语中字.1024分辨率]/[电影天堂www.dygod.com]导火线BD国语中字.rmvb
6.9,古天乐、任贤齐09最新大片《意外/暗杀》DVD修正中字,ftp://dygod1:dygod1@d104.dygod.com:5014/意外DVD粤语修正中字/[电影天堂www.dytt8.net].意外.rmvb
6.9,古天乐、任贤齐09最新大片《意外/暗杀》DVD中字,ftp://dygod2:dygod2@d104.dygod.com:1007/意外DVD粤语中字/[电影天堂www.dytt8.net].意外DVD粤语中字.rmvb
6.9,陈奕迅、周丽淇《枪林恋曲/爱?作战》DVD中字,ftp://dygod1:dygod1@d121.dygod.com:2188/枪林恋曲/[电影天堂www.dygod.cn].枪林恋曲.rmvb
6.9,2017年剧情《我罩袍下的口红》BD中英双字幕,ftp://ygdy8:ygdy8@yg45.dydytt.net:6066/阳光电影www.ygdy8.com.我罩袍下的口红.BD.720p.中英双字幕.mkv
6.9,2017年惊悚《尼罗河的希尔顿事件》BD中英双字幕,ftp://ygdy8:ygdy8@yg45.dydytt.net:3029/[阳光电影www.ygdy8.com].尼罗河的希尔顿事件.BD.720p.中英双字幕.mkv
6.9,2017年喜剧《性别之战》BD中英双字幕,ftp://ygdy8:ygdy8@yg72.dydytt.net:8108/[阳光电影www.ygdy8.net].性别之战.BD.720p.中英双字幕.mkv
6.9,2014年剧情《黑色灵魂/教父启示录》BD中英双字幕,ftp://ygdy8:ygdy8@y219.dydytt.net:9160/[阳光电影www.ygdy8.com].黑色灵魂.BD.720p.中英双字幕.rmvb
6.9,2016年科幻动作《硬核亨利/爆机特攻》BD中英双字幕,ftp://ygdy8:ygdy8@y219.dydytt.net:8119/[阳光电影www.ygdy8.com].硬核亨利.BD.720p.中英双字幕.rmvb
6.9,2016年科幻动作《硬核亨利》HD中英双字幕,ftp://ygdy8:ygdy8@y153.dydytt.net:8129/[阳光电影www.ygdy8.com].硬核亨利.HD.720p.中英双字幕.rmvb
6.9,2016年喜剧《威士忌、探戈、狐步舞》BD中英双字幕,ftp://ygdy8:ygdy8@y153.dydytt.net:8127/[阳光电影www.ygdy8.com].威士忌、探戈、狐步舞.HD.720p.中英双字幕.rmvb
6.9,2016年恐怖《无声夜/安静》BD中英双字幕,ftp://ygdy8:ygdy8@y219.dydytt.net:8069/[阳光电影www.ygdy8.com].无声夜.BD.720p.中英双字幕.rmvb
6.9,2015年悬疑喜剧《禁忌房间》BD中英双字幕,ftp://ygdy8:ygdy8@y153.dydytt.net:8078/[阳光电影www.ygdy8.com].禁忌房间.BD.720p.中英双字幕.rmvb
6.9,2015年获奖传记剧情《丹麦女孩》BD中英双字幕,ftp://ygdy8:ygdy8@y153.dydytt.net:8050/[阳光电影www.ygdy8.com].丹麦女孩.BD.720p.中英双字幕.rmvb
6.9,2015年获奖动画喜剧《恐龙当家》BD中英双字幕,ftp://ygdy8:ygdy8@y219.dydytt.net:9042/[阳光电影www.ygdy8.com].恐龙当家.BD.720p.中英双字幕.rmvb
6.9,2015年剧情《妇女参政论者》BD中英双字幕,ftp://ygdy8:ygdy8@y219.dydytt.net:9029/[阳光电影www.ygdy8.com].妇女参政论者.BD.720p.中英双字幕.rmvb
6.9,2016年科幻动画《蝙蝠侠: 血脉恩仇》BD中英双字幕,ftp://ygdy8:ygdy8@y219.dydytt.net:9027/[阳光电影www.ygdy8.com].蝙蝠侠：血脉恩仇.BD.720p.中英双字幕.rmvb
6.9,2015年剧情《美好的一天/极渴救援》BD中英双字幕,ftp://ygdy8:ygdy8@y153.dydytt.net:8022/[阳光电影www.ygdy8.com].美好的一天.BD.720p.中英双字幕.rmvb
6.9,2015年奇幻惊悚《猩红山峰》HD中英双字幕,ftp://ygdy8:ygdy8@y006.dygod.org:2186/[阳光电影www.ygdy8.com].猩红山峰.HD.720p.中英双字幕.rmvb
6.9,2014年剧情《白色上帝/忠犬追杀令》BD中英双字幕,ftp://ygdy8:ygdy8@y006.dygod.org:2101/[阳光电影www.ygdy8.com].白色上帝.BD.720p.中英双字幕.rmvb
6.9,2015年音乐喜剧《完美音调2》BD中英双字幕,ftp://ygdy8:ygdy8@y201.dygod.org:1361/[阳光电影www.ygdy8.com].完美音调2.BD.720p.中英双字幕.rmvb
6.9,2015年科幻动作《分歧者2：绝地反击》BD中英双字幕,ftp://ygdy8:ygdy8@y201.dygod.org:1345/[阳光电影www.ygdy8.com].分歧者2：绝地反击.BD.720p.中英双字幕.rmvb
6.9,2015年科幻动作《分歧者2：绝地反击》HD中文字幕,ftp://ygdy8:ygdy8@y201.dygod.org:1333/[阳光电影www.ygdy8.com].分歧者2：绝地反击.HD.720p.中文字幕.rmvb
